DB	ID	Splice	Symbol	Taxon	Qualifier	GO ID	GO Name	Reference	Evidence	With	Aspect	Date	Source
UniProtKB	P61812	-	TGFB2	9606	-	GO:0060317	cardiac epithelial to mesenchymal transition	PMID:10092230	IDA	-	Process	20081017	BHF-UCL
UniProtKB	P61968	-	LMO4	9606	-	GO:0003281	ventricular septum development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000113840	Process	20160305	Ensembl
UniProtKB	P62942	-	FKBP1A	9606	-	GO:0003007	heart morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000037206	Process	20160305	Ensembl
UniProtKB	P62942	-	FKBP1A	9606	-	GO:0003007	heart morphogenesis	GO_REF:0000024	ISS	UniProtKB:P26883	Process	20080827	BHF-UCL
UniProtKB	P62942	-	FKBP1A	9606	-	GO:0055010	ventricular cardiac muscle tissue morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000037206	Process	20160305	Ensembl
UniProtKB	P62942	-	FKBP1A	9606	-	GO:0055010	ventricular cardiac muscle tissue morphogenesis	GO_REF:0000024	ISS	UniProtKB:P26883	Process	20080827	BHF-UCL
UniProtKB	P62942	-	FKBP1A	9606	-	GO:0060347	heart trabecula formation	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000037206	Process	20160305	Ensembl
UniProtKB	P62942	-	FKBP1A	9606	-	GO:0060347	heart trabecula formation	GO_REF:0000024	ISS	UniProtKB:P26883	Process	20081104	BHF-UCL
UniProtKB	P63010	-	AP2B1	9606	-	GO:0003279	cardiac septum development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000018875	Process	20160305	Ensembl
UniProtKB	P63010	-	AP2B1	9606	-	GO:0003281	ventricular septum development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000018875	Process	20160305	Ensembl
UniProtKB	P63010	-	AP2B1	9606	-	GO:0060976	coronary vasculature development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000018875	Process	20160305	Ensembl
UniProtKB	P63316	-	TNNC1	9606	-	GO:0055010	ventricular cardiac muscle tissue morphogenesis	PMID:15542288	IMP	-	Process	20080508	BHF-UCL
UniProtKB	P68032	-	ACTC1	9606	-	GO:0055003	cardiac myofibril assembly	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000087736	Process	20160305	Ensembl
UniProtKB	P68032	-	ACTC1	9606	-	GO:0055003	cardiac myofibril assembly	GO_REF:0000024	ISS	UniProtKB:P68033	Process	20080609	UniProt
UniProtKB	P68032	-	ACTC1	9606	-	GO:0055008	cardiac muscle tissue morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000087736	Process	20160305	Ensembl
UniProtKB	P68032	-	ACTC1	9606	-	GO:0055008	cardiac muscle tissue morphogenesis	GO_REF:0000024	ISS	UniProtKB:P68033	Process	20080609	UniProt
UniProtKB	P78310	-	CXADR	9606	-	GO:0048739	cardiac muscle fiber development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000023572	Process	20160305	Ensembl
UniProtKB	P78310	-	CXADR	9606	-	GO:0048739	cardiac muscle fiber development	GO_REF:0000024	ISS	UniProtKB:P97792	Process	20110927	UniProt
UniProtKB	P78504	-	JAG1	9606	-	GO:0003184	pulmonary valve morphogenesis	PMID:20437614	IMP	-	Process	20120730	BHF-UCL
UniProtKB	P78504	-	JAG1	9606	-	GO:0003184	pulmonary valve morphogenesis	PMID:9207787	IMP	-	Process	20120730	BHF-UCL
UniProtKB	P78504	-	JAG1	9606	-	GO:0003215	cardiac right ventricle morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000028735	Process	20160305	Ensembl
UniProtKB	P78504	-	JAG1	9606	-	GO:0003215	cardiac right ventricle morphogenesis	GO_REF:0000024	ISS	UniProtKB:Q9QXX0	Process	20120727	BHF-UCL
UniProtKB	P78504	-	JAG1	9606	-	GO:0060411	cardiac septum morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000028735	Process	20160305	Ensembl
UniProtKB	P78504	-	JAG1	9606	-	GO:0060411	cardiac septum morphogenesis	GO_REF:0000024	ISS	UniProtKB:Q9QXX0	Process	20120727	BHF-UCL
UniProtKB	P78504	-	JAG1	9606	-	GO:0061309	cardiac neural crest cell development involved in outflow tract morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000028735	Process	20160305	Ensembl
UniProtKB	P78504	-	JAG1	9606	-	GO:0061309	cardiac neural crest cell development involved in outflow tract morphogenesis	GO_REF:0000024	ISS	UniProtKB:Q9QXX0	Process	20120727	BHF-UCL
UniProtKB	P78504	-	JAG1	9606	-	GO:0061314	Notch signaling involved in heart development	PMID:20437614	IMP	-	Process	20120730	BHF-UCL
UniProtKB	P78504	-	JAG1	9606	-	GO:0061314	Notch signaling involved in heart development	PMID:9207787	IC	GO:0003184	Process	20120730	BHF-UCL
UniProtKB	P78504	-	JAG1	9606	-	GO:0061444	endocardial cushion cell development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000028735	Process	20160305	Ensembl
UniProtKB	P78504	-	JAG1	9606	-	GO:0061444	endocardial cushion cell development	GO_REF:0000024	ISS	UniProtKB:Q9QXX0	Process	20120727	BHF-UCL
UniProtKB	P84022	-	SMAD3	9606	-	GO:0001947	heart looping	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000034973	Process	20160305	Ensembl
UniProtKB	P84022	-	SMAD3	9606	-	GO:0060039	pericardium development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000034973	Process	20160305	Ensembl
UniProtKB	P98160	-	HSPG2	9606	-	GO:0048738	cardiac muscle tissue development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000131316	Process	20160305	Ensembl
UniProtKB	P98164	-	LRP2	9606	-	GO:0003281	ventricular septum development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000079752	Process	20160305	Ensembl
UniProtKB	P98164	-	LRP2	9606	-	GO:0060976	coronary vasculature development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000079752	Process	20160305	Ensembl
UniProtKB	Q00987	-	MDM2	9606	-	GO:0003170	heart valve development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000020408	Process	20160305	Ensembl
UniProtKB	Q00987	-	MDM2	9606	-	GO:0003181	atrioventricular valve morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000020408	Process	20160305	Ensembl
UniProtKB	Q00987	-	MDM2	9606	-	GO:0003203	endocardial cushion morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000020408	Process	20160305	Ensembl
UniProtKB	Q00987	-	MDM2	9606	-	GO:0003281	ventricular septum development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000020408	Process	20160305	Ensembl
UniProtKB	Q00987	-	MDM2	9606	-	GO:0003283	atrial septum development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000020408	Process	20160305	Ensembl
UniProtKB	Q00987	-	MDM2	9606	-	GO:0060411	cardiac septum morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000020408	Process	20160305	Ensembl
UniProtKB	Q01484	-	ANK2	9606	-	GO:0003283	atrial septum development	PMID:18832177	IMP	-	Process	20120615	BHF-UCL
UniProtKB	Q01851	-	POU4F1	9606	-	GO:0003223	ventricular compact myocardium morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000060798	Process	20160305	Ensembl
UniProtKB	Q01860	UniProtKB:Q01860-1	POU5F1	9606	-	GO:0003130	BMP signaling pathway involved in heart induction	PMID:19736317	IMP	-	Process	20100324	BHF-UCL
UniProtKB	Q01860	UniProtKB:Q01860-1	POU5F1	9606	-	GO:0060913	cardiac cell fate determination	PMID:19736317	IDA	-	Process	20101214	BHF-UCL
UniProtKB	Q02078	-	MEF2A	9606	-	GO:0055005	ventricular cardiac myofibril assembly	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000117496	Process	20160305	Ensembl
UniProtKB	Q02078	-	MEF2A	9606	-	GO:0055005	ventricular cardiac myofibril assembly	GO_REF:0000024	ISS	UniProtKB:Q60929	Process	20110518	UniProt
UniProtKB	Q02297	-	NRG1	9606	-	GO:0003161	cardiac conduction system development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000073546	Process	20160305	Ensembl
UniProtKB	Q02297	-	NRG1	9606	-	GO:0003222	ventricular trabecula myocardium morphogenesis	PMID:17336907	IDA	-	Process	20120806	BHF-UCL
UniProtKB	Q02297	-	NRG1	9606	-	GO:0055007	cardiac muscle cell differentiation	GO_REF:0000024	ISS	UniProtKB:Q6DR98	Process	20080604	BHF-UCL
UniProtKB	Q02297	UniProtKB:Q02297-9	NRG1	9606	-	GO:0055012	ventricular cardiac muscle cell differentiation	PMID:9553078	IDA	-	Process	20080711	BHF-UCL
UniProtKB	Q02297	-	NRG1	9606	-	GO:0060379	cardiac muscle cell myoblast differentiation	PMID:17336907	IDA	-	Process	20120806	BHF-UCL
UniProtKB	Q02297	-	NRG1	9606	-	GO:0060956	endocardial cell differentiation	PMID:17336907	IDA	-	Process	20120806	BHF-UCL
UniProtKB	Q02363	-	ID2	9606	-	GO:0003149	membranous septum morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000020974	Process	20160305	Ensembl
UniProtKB	Q02363	-	ID2	9606	-	GO:0003166	bundle of His development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000020974	Process	20160305	Ensembl
UniProtKB	Q02763	-	TEK	9606	-	GO:0060347	heart trabecula formation	GO_REF:0000024	ISS	UniProtKB:Q02858	Process	20111111	UniProt
UniProtKB	Q03014	-	HHEX	9606	-	GO:0035050	embryonic heart tube development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000025944	Process	20160305	Ensembl
UniProtKB	Q03112	-	MECOM	9606	-	GO:0060039	pericardium development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000134303	Process	20160305	Ensembl
UniProtKB	Q03167	-	TGFBR3	9606	-	GO:0003007	heart morphogenesis	GO_REF:0000024	ISS	UniProtKB:Q90998	Process	20080822	BHF-UCL
UniProtKB	Q03167	-	TGFBR3	9606	-	GO:0055010	ventricular cardiac muscle tissue morphogenesis	GO_REF:0000024	ISS	UniProtKB:O88393	Process	20081104	BHF-UCL
UniProtKB	Q03167	-	TGFBR3	9606	-	GO:0060038	cardiac muscle cell proliferation	GO_REF:0000024	ISS	UniProtKB:O88393	Process	20081104	BHF-UCL
UniProtKB	Q03167	-	TGFBR3	9606	-	GO:0060317	cardiac epithelial to mesenchymal transition	PMID:18184661	IDA	-	Process	20081017	BHF-UCL
UniProtKB	Q03167	-	TGFBR3	9606	-	GO:0060347	heart trabecula formation	GO_REF:0000024	ISS	UniProtKB:O88393	Process	20081104	BHF-UCL
UniProtKB	Q04721	-	NOTCH2	9606	-	GO:0003184	pulmonary valve morphogenesis	PMID:16773578	IMP	-	Process	20120806	BHF-UCL
UniProtKB	Q04721	-	NOTCH2	9606	-	GO:0060413	atrial septum morphogenesis	PMID:16773578	IMP	-	Process	20120730	BHF-UCL
UniProtKB	Q04721	-	NOTCH2	9606	-	GO:0061314	Notch signaling involved in heart development	PMID:16773578	IC	GO:0060413	Process	20120730	BHF-UCL
UniProtKB	Q04771	-	ACVR1	9606	-	GO:0003143	embryonic heart tube morphogenesis	PMID:19506109	IMP	-	Process	20120312	BHF-UCL
UniProtKB	Q04771	-	ACVR1	9606	-	GO:0003183	mitral valve morphogenesis	PMID:19506109	IMP	-	Process	20120312	BHF-UCL
UniProtKB	Q04771	-	ACVR1	9606	-	GO:0003289	atrial septum primum morphogenesis	PMID:19506109	IMP	-	Process	20120312	BHF-UCL
UniProtKB	Q04771	-	ACVR1	9606	-	GO:0060923	cardiac muscle cell fate commitment	PMID:19506109	IMP	-	Process	20120312	BHF-UCL
UniProtKB	Q04771	-	ACVR1	9606	-	GO:0061445	endocardial cushion cell fate commitment	PMID:19506109	IMP	-	Process	20120822	BHF-UCL
UniProtKB	Q05397	-	PTK2	9606	-	GO:0003007	heart morphogenesis	PMID:20552554	TAS	-	Process	20111208	UniProt
UniProtKB	Q05707	-	COL14A1	9606	-	GO:0003229	ventricular cardiac muscle tissue development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000105850	Process	20160305	Ensembl
UniProtKB	Q06124	-	PTPN11	9606	-	GO:0036302	atrioventricular canal development	PMID:12058348	IMP	-	Process	20130301	BHF-UCL
UniProtKB	Q06330	-	RBPJ	9606	-	GO:0003139	secondary heart field specification	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000040694	Process	20160305	Ensembl
UniProtKB	Q06330	-	RBPJ	9606	-	GO:0003151	outflow tract morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000040694	Process	20160305	Ensembl
UniProtKB	Q06330	-	RBPJ	9606	-	GO:0003151	outflow tract morphogenesis	GO_REF:0000024	ISS	UniProtKB:P31266	Process	20120727	BHF-UCL
UniProtKB	Q06330	-	RBPJ	9606	-	GO:0003157	endocardium development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000040694	Process	20160305	Ensembl
UniProtKB	Q06330	-	RBPJ	9606	-	GO:0003160	endocardium morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000040694	Process	20160305	Ensembl
UniProtKB	Q06330	-	RBPJ	9606	-	GO:0003160	endocardium morphogenesis	GO_REF:0000024	ISS	UniProtKB:P31266	Process	20120727	BHF-UCL
UniProtKB	Q06330	-	RBPJ	9606	-	GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000040694	Process	20160305	Ensembl
UniProtKB	Q06330	-	RBPJ	9606	-	GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	GO_REF:0000024	ISS	UniProtKB:P31266	Process	20120727	BHF-UCL
UniProtKB	Q06330	-	RBPJ	9606	-	GO:0003214	cardiac left ventricle morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000040694	Process	20160305	Ensembl
UniProtKB	Q06330	-	RBPJ	9606	-	GO:0003214	cardiac left ventricle morphogenesis	GO_REF:0000024	ISS	UniProtKB:P31266	Process	20120730	BHF-UCL
UniProtKB	Q06330	-	RBPJ	9606	-	GO:0003222	ventricular trabecula myocardium morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000040694	Process	20160305	Ensembl
UniProtKB	Q06330	-	RBPJ	9606	-	GO:0003222	ventricular trabecula myocardium morphogenesis	GO_REF:0000024	ISS	UniProtKB:P31266	Process	20120925	BHF-UCL
UniProtKB	Q06330	-	RBPJ	9606	-	GO:0003256	regulation of transcription from RNA polymerase II promoter involved in myocardial precursor cell differentiation	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000040694	Process	20160305	Ensembl
UniProtKB	Q06330	-	RBPJ	9606	-	GO:0003256	regulation of transcription from RNA polymerase II promoter involved in myocardial precursor cell differentiation	GO_REF:0000024	ISS	UniProtKB:P31266	Process	20120727	BHF-UCL
UniProtKB	Q06330	-	RBPJ	9606	-	GO:0036302	atrioventricular canal development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000040694	Process	20160305	Ensembl
UniProtKB	Q06330	-	RBPJ	9606	-	GO:0036302	atrioventricular canal development	GO_REF:0000024	ISS	UniProtKB:P31266	Process	20120920	BHF-UCL
UniProtKB	Q06330	-	RBPJ	9606	-	GO:0061314	Notch signaling involved in heart development	PMID:21311046	IC	GO:0003256	Process	20120730	BHF-UCL
UniProtKB	Q06413	-	MEF2C	9606	-	GO:0001947	heart looping	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000143315	Process	20160305	Ensembl
UniProtKB	Q06413	-	MEF2C	9606	-	GO:0001947	heart looping	GO_REF:0000024	ISS	UniProtKB:Q8CFN5	Process	20110808	UniProt
UniProtKB	Q06413	-	MEF2C	9606	-	GO:0003138	primary heart field specification	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000143315	Process	20160305	Ensembl
UniProtKB	Q06413	-	MEF2C	9606	-	GO:0003138	primary heart field specification	GO_REF:0000024	ISS	UniProtKB:Q8CFN5	Process	20110810	UniProt
UniProtKB	Q06413	-	MEF2C	9606	-	GO:0003139	secondary heart field specification	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000143315	Process	20160305	Ensembl
UniProtKB	Q06413	-	MEF2C	9606	-	GO:0003139	secondary heart field specification	GO_REF:0000024	ISS	UniProtKB:Q8CFN5	Process	20110808	UniProt
UniProtKB	Q06413	-	MEF2C	9606	-	GO:0003151	outflow tract morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000143315	Process	20160305	Ensembl
UniProtKB	Q06413	-	MEF2C	9606	-	GO:0003151	outflow tract morphogenesis	GO_REF:0000024	ISS	UniProtKB:Q8CFN5	Process	20110805	UniProt
UniProtKB	Q06413	-	MEF2C	9606	-	GO:0003185	sinoatrial valve morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000143315	Process	20160305	Ensembl
UniProtKB	Q06413	-	MEF2C	9606	-	GO:0003185	sinoatrial valve morphogenesis	GO_REF:0000024	ISS	UniProtKB:Q8CFN5	Process	20110810	UniProt
UniProtKB	Q06413	-	MEF2C	9606	-	GO:0003211	cardiac ventricle formation	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000143315	Process	20160305	Ensembl
UniProtKB	Q06413	-	MEF2C	9606	-	GO:0003211	cardiac ventricle formation	GO_REF:0000024	ISS	UniProtKB:Q8CFN5	Process	20110805	UniProt
UniProtKB	Q06413	-	MEF2C	9606	-	GO:0055012	ventricular cardiac muscle cell differentiation	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000143315	Process	20160305	Ensembl
UniProtKB	Q06413	-	MEF2C	9606	-	GO:0055012	ventricular cardiac muscle cell differentiation	GO_REF:0000024	ISS	UniProtKB:Q8CFN5	Process	20110808	UniProt
UniProtKB	Q06945	-	SOX4	9606	-	GO:0003183	mitral valve morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000100013	Process	20160305	Ensembl
UniProtKB	Q06945	-	SOX4	9606	-	GO:0003183	mitral valve morphogenesis	GO_REF:0000024	ISS	UniProtKB:Q06831	Process	20110712	BHF-UCL
UniProtKB	Q06945	-	SOX4	9606	-	GO:0003211	cardiac ventricle formation	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000100013	Process	20160305	Ensembl
UniProtKB	Q06945	-	SOX4	9606	-	GO:0003211	cardiac ventricle formation	GO_REF:0000024	ISS	UniProtKB:Q06831	Process	20110621	UniProt
UniProtKB	Q06945	-	SOX4	9606	-	GO:0003215	cardiac right ventricle morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000100013	Process	20160305	Ensembl
UniProtKB	Q06945	-	SOX4	9606	-	GO:0003215	cardiac right ventricle morphogenesis	GO_REF:0000024	ISS	UniProtKB:Q06831	Process	20110712	BHF-UCL
UniProtKB	Q06945	-	SOX4	9606	-	GO:0003289	atrial septum primum morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000100013	Process	20160305	Ensembl
UniProtKB	Q06945	-	SOX4	9606	-	GO:0003289	atrial septum primum morphogenesis	GO_REF:0000024	ISS	UniProtKB:Q06831	Process	20110712	BHF-UCL
UniProtKB	Q06945	-	SOX4	9606	-	GO:0060412	ventricular septum morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000100013	Process	20160305	Ensembl
UniProtKB	Q06945	-	SOX4	9606	-	GO:0060412	ventricular septum morphogenesis	GO_REF:0000024	ISS	UniProtKB:Q06831	Process	20110712	BHF-UCL
UniProtKB	Q0ZGT2	-	NEXN	9606	-	GO:0048739	cardiac muscle fiber development	GO_REF:0000033	IBA	PANTHER:PTN001491415	Process	20140306	GO_Central
UniProtKB	Q12946	-	FOXF1	9606	-	GO:0003197	endocardial cushion development	PMID:19500772	IMP	-	Process	20110428	DFLAT
UniProtKB	Q12946	-	FOXF1	9606	-	GO:0003214	cardiac left ventricle morphogenesis	PMID:19500772	IMP	-	Process	20110428	DFLAT
UniProtKB	Q12948	-	FOXC1	9606	-	GO:0003007	heart morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000052196	Process	20160305	Ensembl
UniProtKB	Q12948	-	FOXC1	9606	-	GO:0035050	embryonic heart tube development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000052196	Process	20160305	Ensembl
UniProtKB	Q12948	-	FOXC1	9606	-	GO:0055010	ventricular cardiac muscle tissue morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000052196	Process	20160305	Ensembl
UniProtKB	Q12948	-	FOXC1	9606	-	GO:0060038	cardiac muscle cell proliferation	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000052196	Process	20160305	Ensembl
UniProtKB	Q12980	-	NPRL3	9606	-	GO:0003281	ventricular septum development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000020530	Process	20160305	Ensembl
UniProtKB	Q12980	-	NPRL3	9606	-	GO:0048738	cardiac muscle tissue development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000020530	Process	20160305	Ensembl
UniProtKB	Q13043	-	STK4	9606	-	GO:0003157	endocardium development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000018353	Process	20160305	Ensembl
UniProtKB	Q13099	-	IFT88	9606	-	GO:0055007	cardiac muscle cell differentiation	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000113768	Process	20160305	Ensembl
UniProtKB	Q13099	-	IFT88	9606	-	GO:0060411	cardiac septum morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000113768	Process	20160305	Ensembl
UniProtKB	Q13099	-	IFT88	9606	-	GO:0060914	heart formation	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000113768	Process	20160305	Ensembl
UniProtKB	Q13127	-	REST	9606	-	GO:0060379	cardiac muscle cell myoblast differentiation	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000079231	Process	20160305	Ensembl
UniProtKB	Q13127	-	REST	9606	-	GO:0060379	cardiac muscle cell myoblast differentiation	GO_REF:0000024	ISS	UniProtKB:Q8VIG1	Process	20110629	UniProt
UniProtKB	Q13188	-	STK3	9606	-	GO:0003157	endocardium development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000018476	Process	20160305	Ensembl
UniProtKB	Q13207	-	TBX2	9606	-	GO:0001947	heart looping	GO_REF:0000024	ISS	UniProtKB:Q7ZTU9	Process	20150803	UniProt
UniProtKB	Q13207	-	TBX2	9606	-	GO:0003007	heart morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000000095	Process	20160305	Ensembl
UniProtKB	Q13207	-	TBX2	9606	-	GO:0003148	outflow tract septum morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000000095	Process	20160305	Ensembl
UniProtKB	Q13207	-	TBX2	9606	-	GO:0003148	outflow tract septum morphogenesis	GO_REF:0000024	ISS	UniProtKB:Q60707	Process	20120727	BHF-UCL
UniProtKB	Q13207	-	TBX2	9606	-	GO:0003151	outflow tract morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000000095	Process	20160305	Ensembl
UniProtKB	Q13207	-	TBX2	9606	-	GO:0003151	outflow tract morphogenesis	GO_REF:0000024	ISS	UniProtKB:Q60707	Process	20120727	BHF-UCL
UniProtKB	Q13207	-	TBX2	9606	-	GO:0003203	endocardial cushion morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000000095	Process	20160305	Ensembl
UniProtKB	Q13207	-	TBX2	9606	-	GO:0003203	endocardial cushion morphogenesis	GO_REF:0000024	ISS	UniProtKB:Q60707	Process	20120727	BHF-UCL
UniProtKB	Q13207	-	TBX2	9606	-	GO:0003256	regulation of transcription from RNA polymerase II promoter involved in myocardial precursor cell differentiation	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000000095	Process	20160305	Ensembl
UniProtKB	Q13207	-	TBX2	9606	-	GO:0003256	regulation of transcription from RNA polymerase II promoter involved in myocardial precursor cell differentiation	GO_REF:0000024	ISS	UniProtKB:Q60707	Process	20120924	BHF-UCL
UniProtKB	Q13207	-	TBX2	9606	-	GO:0035050	embryonic heart tube development	GO_REF:0000024	ISS	UniProtKB:Q7ZTU9	Process	20150803	UniProt
UniProtKB	Q13207	-	TBX2	9606	-	GO:0036302	atrioventricular canal development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000000095	Process	20160305	Ensembl
UniProtKB	Q13207	-	TBX2	9606	-	GO:0036302	atrioventricular canal development	GO_REF:0000024	ISS	UniProtKB:Q60707	Process	20120924	BHF-UCL
UniProtKB	Q13207	-	TBX2	9606	-	GO:0048738	cardiac muscle tissue development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000000095	Process	20160305	Ensembl
UniProtKB	Q13207	-	TBX2	9606	-	GO:0048738	cardiac muscle tissue development	GO_REF:0000024	ISS	UniProtKB:Q60707	Process	20120925	BHF-UCL
UniProtKB	Q13308	-	PTK7	9606	-	GO:0003281	ventricular septum development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000043703	Process	20160305	Ensembl
UniProtKB	Q13308	-	PTK7	9606	-	GO:0060976	coronary vasculature development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000043703	Process	20160305	Ensembl
UniProtKB	Q13326	-	SGCG	9606	-	GO:0048738	cardiac muscle tissue development	GO_REF:0000033	IBA	PANTHER:PTN000986439	Process	20141029	GO_Central
UniProtKB	Q13418	-	ILK	9606	-	GO:0003151	outflow tract morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000033182	Process	20160305	Ensembl
UniProtKB	Q13444	-	ADAM15	9606	-	GO:0060317	cardiac epithelial to mesenchymal transition	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000029676	Process	20160305	Ensembl
UniProtKB	Q13485	-	SMAD4	9606	-	GO:0003190	atrioventricular valve formation	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000025393	Process	20160305	Ensembl
UniProtKB	Q13485	-	SMAD4	9606	-	GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000025393	Process	20160305	Ensembl
UniProtKB	Q13485	-	SMAD4	9606	-	GO:0003279	cardiac septum development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000025393	Process	20160305	Ensembl
UniProtKB	Q13485	-	SMAD4	9606	-	GO:0036302	atrioventricular canal development	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000025393	Process	20160305	Ensembl
UniProtKB	Q13485	-	SMAD4	9606	-	GO:0060956	endocardial cell differentiation	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000025393	Process	20160305	Ensembl
UniProtKB	Q13557	-	CAMK2D	9606	-	GO:0061049	cell growth involved in cardiac muscle cell development	GO_REF:0000019	IEA	Ensembl:ENSRNOP00000016026	Process	20160305	Ensembl
UniProtKB	Q13563	-	PKD2	9606	-	GO:0001947	heart looping	PMID:21719175	IMP	-	Process	20130301	BHF-UCL
UniProtKB	Q13635	-	PTCH1	9606	-	GO:0003007	heart morphogenesis	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000021921	Process	20160305	Ensembl
UniProtKB	Q13765	-	NACA	9606	-	GO:0003231	cardiac ventricle development	GO_REF:0000024	ISS	UniProtKB:Q60817	Process	20121128	BHF-UCL
UniProtKB	Q13765	-	NACA	9606	-	GO:1901227	negative regulation of transcription from RNA polymerase II promoter involved in heart development	GO_REF:0000024	ISS	UniProtKB:Q60817	Process	20121128	BHF-UCL
UniProtKB	Q13765	-	NACA	9606	-	GO:1901228	positive regulation of transcription from RNA polymerase II promoter involved in heart development	GO_REF:0000024	ISS	UniProtKB:Q60817	Process	20121128	BHF-UCL
