DB	ID	Splice	Symbol	Taxon	Qualifier	GO ID	GO Name	Reference	Evidence	With	Aspect	Date	Source
UniProtKB	Q01664	-	TFAP4	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000005862	Function	20160305	Ensembl
UniProtKB	Q01664	-	TFAP4	9606	-	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	PMID:2833704	IDA	-	Function	20110912	UniProt
UniProtKB	Q01826	-	SATB1	9606	-	GO:0001227	transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding	PMID:15851481	IDA	-	Function	20141117	NTNU_SB
UniProtKB	Q01851	-	POU4F1	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000060798	Function	20160305	Ensembl
UniProtKB	Q01851	-	POU4F1	9606	-	GO:0001205	transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000060798	Function	20160305	Ensembl
UniProtKB	Q01851	-	POU4F1	9606	-	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	GO_REF:0000024	ISS	UniProtKB:P17208	Function	20110708	BHF-UCL
UniProtKB	Q01860	-	POU5F1	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000024	ISS	UniProtKB:P20263	Function	20101229	BHF-UCL
UniProtKB	Q01860	-	POU5F1	9606	-	GO:0001227	transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding	PMID:19409607	IDA	-	Function	20150624	BHF-UCL
UniProtKB	Q01892	-	SPIB	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000033	IBA	PANTHER:PTN000218930	Function	20140305	GO_Central
UniProtKB	Q02078	-	MEF2A	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	PMID:10748098	IDA	-	Function	20110518	UniProt
UniProtKB	Q02078	-	MEF2A	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	PMID:16484498	IDA	-	Function	20110518	UniProt
UniProtKB	Q02078	-	MEF2A	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	PMID:20590529	IDA	-	Function	20110503	UniProt
UniProtKB	Q02078	-	MEF2A	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:7760790	IDA	-	Function	20140309	NTNU_SB
UniProtKB	Q02078	-	MEF2A	9606	-	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000117496	Function	20160305	Ensembl
UniProtKB	Q02080	-	MEF2B	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:7760790	IDA	-	Function	20140310	NTNU_SB
UniProtKB	Q02086	-	SP2	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000033	IBA	PANTHER:PTN001145452	Function	20141112	GO_Central
UniProtKB	Q02446	-	SP4	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000033	IBA	PANTHER:PTN001145452	Function	20141112	GO_Central
UniProtKB	Q02447	-	SP3	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000033	IBA	PANTHER:PTN001145452	Function	20141112	GO_Central
UniProtKB	Q02447	-	SP3	9606	-	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000099750	Function	20160305	Ensembl
UniProtKB	Q02548	-	PAX5	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000014174	Function	20160305	Ensembl
UniProtKB	Q02556	-	IRF8	9606	-	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	PMID:1460054	TAS	-	Function	20030904	PINC
UniProtKB	Q02575	-	NHLH1	9606	-	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding	PMID:12878195	IDA	-	Function	20140429	NTNU_SB
UniProtKB	Q02577	-	NHLH2	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000033	IBA	PANTHER:PTN001015390	Function	20140909	GO_Central
UniProtKB	Q03014	-	HHEX	9606	-	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:15016828	IDA	-	Function	20141117	NTNU_SB
UniProtKB	Q03014	-	HHEX	9606	-	GO:0001227	transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000025944	Function	20160305	Ensembl
UniProtKB	Q03181	-	PPARD	9606	-	GO:0001227	transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding	GO_REF:0000024	ISS	UniProtKB:P35396	Function	20151214	BHF-UCL
UniProtKB	Q03181	-	PPARD	9606	-	GO:0004879	RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding	GO_REF:0000002	IEA	InterPro:IPR003074|InterPro:IPR003075	Function	20160305	InterPro
UniProtKB	Q03181	-	PPARD	9606	-	GO:0004879	RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding	PMID:12955147	IDA	-	Function	20090810	UniProt
UniProtKB	Q03701	-	CEBPZ	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:2247079	IDA	-	Function	20131109	NTNU_SB
UniProtKB	Q03933	-	HSF2	9606	-	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding	PMID:10561509	IDA	-	Function	20141117	NTNU_SB
UniProtKB	Q04206	-	RELA	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:17350185	IDA	-	Function	20140507	NTNU_SB
UniProtKB	Q04206	-	RELA	9606	-	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:17350185	IDA	-	Function	20140413	NTNU_SB
UniProtKB	Q04206	-	RELA	9606	-	GO:0001205	transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific binding	PMID:1406630	IDA	-	Function	20140228	NTNU_SB
UniProtKB	Q04206	-	RELA	9606	-	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	PMID:3091258	IDA	-	Function	20060104	UniProt
UniProtKB	Q04727	-	TLE4	9606	-	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000057527	Function	20160305	Ensembl
UniProtKB	Q04864	-	REL	9606	-	GO:0001205	transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific binding	PMID:1406630	IDA	-	Function	20140228	NTNU_SB
UniProtKB	Q05066	-	SRY	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000088717	Function	20160305	Ensembl
UniProtKB	Q05066	-	SRY	9606	-	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	PMID:21412441	IDA	-	Function	20110710	UniProt
UniProtKB	Q05195	-	MXD1	9606	-	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:10723141	IDA	-	Function	20140327	NTNU_SB
UniProtKB	Q05516	-	ZBTB16	9606	-	GO:0001206	transcriptional repressor activity, RNA polymerase II distal enhancer sequence-specific binding	PMID:12802276	IDA	-	Function	20141117	NTNU_SB
UniProtKB	Q05925	-	EN1	9606	-	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:21672318	IDA	-	Function	20141117	NTNU_SB
UniProtKB	Q06330	-	RBPJ	9606	-	GO:0000982	transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000002	IEA	InterPro:IPR015350	Function	20160305	InterPro
UniProtKB	Q06330	-	RBPJ	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:18663143	IDA	-	Function	20110815	MGI
UniProtKB	Q06330	-	RBPJ	9606	-	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000040694	Function	20160305	Ensembl
UniProtKB	Q06413	-	MEF2C	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000143315	Function	20160305	Ensembl
UniProtKB	Q06413	-	MEF2C	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	PMID:21610032	ISS	UniProtKB:Q8CFN5	Function	20110812	UniProt
UniProtKB	Q06413	-	MEF2C	9606	-	GO:0000983	transcription factor activity, RNA polymerase II core promoter sequence-specific	PMID:8455629	IDA	-	Function	20110808	UniProt
UniProtKB	Q06413	-	MEF2C	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:15486975	IDA	-	Function	20110815	UniProt
UniProtKB	Q06413	-	MEF2C	9606	-	GO:0001205	transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000143315	Function	20160305	Ensembl
UniProtKB	Q06413	-	MEF2C	9606	-	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000143315	Function	20160305	Ensembl
UniProtKB	Q06546	-	GABPA	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:12750007	IDA	-	Function	20140320	NTNU_SB
UniProtKB	Q06546	-	GABPA	9606	-	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding	PMID:22306510	IDA	-	Function	20121109	BHF-UCL
UniProtKB	Q06710	-	PAX8	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSRNOP00000033966	Function	20160305	Ensembl
UniProtKB	Q06945	-	SOX4	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000100013	Function	20160305	Ensembl
UniProtKB	Q06945	-	SOX4	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:19147588	IDA	-	Function	20110801	UniProt
UniProtKB	Q07687	-	DLX2	9606	-	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000024159	Function	20160305	Ensembl
UniProtKB	Q07869	-	PPARA	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:9748239	IDA	-	Function	20140327	NTNU_SB
UniProtKB	Q07869	-	PPARA	9606	-	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:9748239	IDA	-	Function	20140327	NTNU_SB
UniProtKB	Q07869	-	PPARA	9606	-	GO:0004879	RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding	GO_REF:0000002	IEA	InterPro:IPR003074|InterPro:IPR003076	Function	20160305	InterPro
UniProtKB	Q07869	-	PPARA	9606	-	GO:0004879	RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSRNOP00000038651	Function	20160305	Ensembl
UniProtKB	Q07869	-	PPARA	9606	-	GO:0004879	RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding	PMID:12955147	IDA	-	Function	20090810	UniProt
UniProtKB	Q07869	-	PPARA	9606	-	GO:0004879	RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding	PMID:19955185	IDA	-	Function	20120123	BHF-UCL
UniProtKB	Q08050	-	FOXM1	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000033	IBA	PANTHER:PTN001371846	Function	20150220	GO_Central
UniProtKB	Q09472	-	EP300	9606	-	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000066789	Function	20160305	Ensembl
UniProtKB	Q10586	-	DBP	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSRNOP00000028547	Function	20160305	Ensembl
UniProtKB	Q10586	-	DBP	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:20093779	IDA	-	Function	20111215	BHF-UCL
UniProtKB	Q12772	-	SREBF2	9606	-	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:15358760	IDA	-	Function	20141117	NTNU_SB
UniProtKB	Q12778	-	FOXO1	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000033	IBA	PANTHER:PTN001371846	Function	20150220	GO_Central
UniProtKB	Q12778	-	FOXO1	9606	-	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000055308	Function	20160305	Ensembl
UniProtKB	Q12778	-	FOXO1	9606	-	GO:0001227	transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000055308	Function	20160305	Ensembl
UniProtKB	Q12837	-	POU4F2	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:17637757	IDA	-	Function	20131110	NTNU_SB
UniProtKB	Q12837	-	POU4F2	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:21241485	IDA	-	Function	20110524	UniProt
UniProtKB	Q12837	-	POU4F2	9606	-	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000034115	Function	20160305	Ensembl
UniProtKB	Q12837	-	POU4F2	9606	-	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000024	ISS	UniProtKB:Q63934	Function	20110722	UniProt
UniProtKB	Q12857	-	NFIA	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:17010934	IDA	-	Function	20140506	NTNU_SB
UniProtKB	Q12946	-	FOXF1	9606	-	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding	PMID:8626802	IMP	-	Function	20140102	NTNU_SB
UniProtKB	Q12946	-	FOXF1	9606	-	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	GO_REF:0000033	IBA	PANTHER:PTN000215836	Function	20140916	GO_Central
UniProtKB	Q12947	-	FOXF2	9606	-	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding	PMID:8626802	IDA	-	Function	20140102	NTNU_SB
UniProtKB	Q12947	-	FOXF2	9606	-	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding	PMID:8626802	IMP	-	Function	20140102	NTNU_SB
UniProtKB	Q12947	-	FOXF2	9606	-	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	GO_REF:0000033	IBA	PANTHER:PTN000215836	Function	20140916	GO_Central
UniProtKB	Q12948	-	FOXC1	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000033	IBA	PANTHER:PTN001371846	Function	20150220	GO_Central
UniProtKB	Q12948	-	FOXC1	9606	-	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding	GO_REF:0000036	IC	GO:0000977|GO:0045944	Function	20131203	NTNU_SB
UniProtKB	Q12948	-	FOXC1	9606	-	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000052196	Function	20160305	Ensembl
UniProtKB	Q12950	-	FOXD4	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000033	IBA	PANTHER:PTN001371846	Function	20150220	GO_Central
UniProtKB	Q12951	-	FOXI1	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:19214237	IDA	-	Function	20141117	NTNU_SB
UniProtKB	Q12952	-	FOXL1	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000033	IBA	PANTHER:PTN001371846	Function	20150220	GO_Central
UniProtKB	Q12968	-	NFATC3	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:15173172	IDA	-	Function	20140328	NTNU_SB
UniProtKB	Q12968	-	NFATC3	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:15173172	IMP	-	Function	20140328	NTNU_SB
UniProtKB	Q12968	-	NFATC3	9606	-	GO:0001227	transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding	PMID:23543060	IGI	UniProtKB:Q14934	Function	20160301	BHF-UCL
UniProtKB	Q12968	-	NFATC3	9606	-	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000104931	Function	20160305	Ensembl
UniProtKB	Q12986	-	NFX1	9606	-	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:7964459	IDA	-	Function	20141117	NTNU_SB
UniProtKB	Q13127	-	REST	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000002	IEA	InterPro:IPR027757	Function	20160305	InterPro
UniProtKB	Q13127	-	REST	9606	-	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:10449787	IDA	-	Function	20110519	UniProt
UniProtKB	Q13127	-	REST	9606	-	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:10734093	IDA	-	Function	20110519	UniProt
UniProtKB	Q13127	-	REST	9606	-	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:21284946	IDA	-	Function	20110518	UniProt
UniProtKB	Q13127	-	REST	9606	-	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000079231	Function	20160305	Ensembl
UniProtKB	Q13133	-	NR1H3	9606	-	GO:0004879	RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding	PMID:7744246	TAS	-	Function	20030904	PINC
UniProtKB	Q13148	-	TARDBP	9606	-	GO:0001205	transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000081142	Function	20160305	Ensembl
UniProtKB	Q13207	-	TBX2	9606	-	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:11111039	IDA	-	Function	20141117	NTNU_SB
UniProtKB	Q13285	-	NR5A1	9606	-	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	PMID:21412441	IDA	-	Function	20110710	UniProt
UniProtKB	Q13285	-	NR5A1	9606	-	GO:0004879	RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding	PMID:8205615	TAS	-	Function	20030904	PINC
UniProtKB	Q13461	-	FOXE3	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000033	IBA	PANTHER:PTN001371846	Function	20150220	GO_Central
UniProtKB	Q13469	-	NFATC2	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000074198	Function	20160305	Ensembl
UniProtKB	Q13469	-	NFATC2	9606	-	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000074198	Function	20160305	Ensembl
UniProtKB	Q13485	-	SMAD4	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:9389648	IDA	-	Function	20141117	NTNU_SB
UniProtKB	Q13485	-	SMAD4	9606	-	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000025393	Function	20160305	Ensembl
UniProtKB	Q13516	-	OLIG2	9606	-	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000036797	Function	20160305	Ensembl
UniProtKB	Q13562	-	NEUROD1	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000040364	Function	20160305	Ensembl
UniProtKB	Q13761	-	RUNX3	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000024	ISS	UniProtKB:Q64131	Function	20111026	BHF-UCL
UniProtKB	Q13761	-	RUNX3	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000033	IBA	PANTHER:PTN000237028	Function	20141219	GO_Central
UniProtKB	Q13771	-	AR	9606	-	GO:0004882	androgen receptor activity	GO_REF:0000002	IEA	InterPro:IPR001103	Function	20160305	InterPro
UniProtKB	Q13887	-	KLF5	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:16595680	IDA	-	Function	20140227	NTNU_SB
UniProtKB	Q13950	-	RUNX2	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000033	IBA	PANTHER:PTN000237028	Function	20141219	GO_Central
UniProtKB	Q13950	-	RUNX2	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000109201	Function	20160305	Ensembl
UniProtKB	Q13952	-	NFYC	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000112810	Function	20160305	Ensembl
UniProtKB	Q14186	-	TFDP1	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000033	IBA	PANTHER:PTN000284480	Function	20141219	GO_Central
UniProtKB	Q14188	-	TFDP2	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000033	IBA	PANTHER:PTN000284480	Function	20141219	GO_Central
UniProtKB	Q14190	-	SIM2	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000033	IBA	PANTHER:PTN000548738	Function	20150317	GO_Central
UniProtKB	Q14469	-	HES1	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000023171	Function	20160305	Ensembl
UniProtKB	Q14469	-	HES1	9606	-	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000023171	Function	20160305	Ensembl
UniProtKB	Q14469	-	HES1	9606	-	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000024	ISS	UniProtKB:P35428	Function	20110803	UniProt
UniProtKB	Q14494	-	NFE2L1	9606	-	GO:0001205	transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000080467	Function	20160305	Ensembl
UniProtKB	Q14527	-	HLTF	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000002502	Function	20160305	Ensembl
UniProtKB	Q14541	-	HNF4G	9606	-	GO:0004879	RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding	GO_REF:0000002	IEA	InterPro:IPR003068	Function	20160305	InterPro
UniProtKB	Q14653	-	IRF3	9606	-	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000003284	Function	20160305	Ensembl
UniProtKB	Q14663	-	KBF2	9606	-	GO:0000982	transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000002	IEA	InterPro:IPR015350	Function	20160305	InterPro
UniProtKB	Q14814	-	MEF2D	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	PMID:20590529	IDA	-	Function	20110503	UniProt
UniProtKB	Q14814	-	MEF2D	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000103184	Function	20160305	Ensembl
UniProtKB	Q14865	-	ARID5B	9606	-	GO:0001227	transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding	PMID:8649988	IDA	-	Function	20141117	NTNU_SB
UniProtKB	Q14872	-	MTF1	9606	-	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	PMID:9582278	IDA	-	Function	20131115	NTNU_SB
UniProtKB	Q14934	-	NFATC4	9606	-	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000024179	Function	20160305	Ensembl
UniProtKB	Q14934	-	NFATC4	9606	-	GO:0001078	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000024179	Function	20160305	Ensembl
UniProtKB	Q14934	-	NFATC4	9606	-	GO:0001227	transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding	PMID:23543060	IGI	UniProtKB:Q12968	Function	20160301	BHF-UCL
UniProtKB	Q14938	-	NFIX	9606	-	GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	PMID:7937100	TAS	-	Function	20030904	PINC
UniProtKB	Q14994	-	NR1I3	9606	-	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding	PMID:11114890	IDA	-	Function	20140317	NTNU_SB
UniProtKB	Q14994	-	NR1I3	9606	-	GO:0004879	RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding	PMID:8114692	TAS	-	Function	20030904	PINC
UniProtKB	Q14994	-	NR1I3	9606	-	GO:0004882	androgen receptor activity	PMID:9783588	TAS	-	Function	20030904	PINC
UniProtKB	Q14994	-	NR1I3	9606	-	GO:0004887	thyroid hormone receptor activity	GO_REF:0000002	IEA	InterPro:IPR001728	Function	20160305	InterPro
UniProtKB	Q14995	-	NR1D2	9606	-	GO:0004879	RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding	PMID:7997240	TAS	-	Function	20020606	UniProt
